366,0200492079957; 1025251,9308217401
406,2303015514756; 1112546,956601628
439,9303225631538; 1188410,1920860792
479,10112620659834; 1276506,9556971407
511,92582199719413; 1352083,5650797859
544,7505177877902; 1423744,3813410588
572,5858598182153; 1495395,7578205364
608,4304276215462; 1561345,077014248
645,1940869070136; 1645843,6747073215
681,957746192481; 1710038,159919206
723,3168628886315; 1785298,493703587
769,271436995466; 1860301,5076178284
815,2260111023002; 1931997,8517851355
870,371500030501; 2002004,8182757506
930,1124463693855; 2067517,189993905
994,4488501189535; 2132534,151951514
1058,7852538685215; 2199564,6050635073
1123,121657618089; 2268701,609845427
1196,6489761890239; 2344553,6892241193
1270,1762947599586; 2420786,470711833
1352,8945281522601; 2499419,7028940693
1449,399133776612; 2557517,0974060744
1550,4991968116474; 2605573,622264391
1651,5992598466828; 2645244,812357748
1752,6993228817178; 2662924,2754260246
1853,7993859167532; 2674433,3978182003
1954,8994489517886; 2674313,801243875
2055,9995119868236; 2671979,2105806936
2157,099575021859; 2659400,2722565485
2258,1996380568944; 2638238,231838082
2359,2997010919294; 2609323,712108616
2460,399764126965; 2577086,701245865
2561,499827162; 2539865,9536831854
2662,599890197035; 2495446,47533172
2763,6999532320706; 2445489,5117581123
2864,800016267106; 2395255,6739233974
2965,9000793021414; 2345852,4588720044
3067,000142337177; 2295064,872515075
3168,1002053722113; 2243169,789113717
3269,2002684072468; 2194874,0711067524
3370,300331442282; 2144917,1075331448
3471,4003944773176; 2093575,7726540016
3572,500457512353; 2042511,3120359657
3673,6005205473884; 1990616,228634607
3774,700583582423; 1947857,9958497854
3875,8006466174584; 1907314,7571538193
3976,900709652494; 1872309,0036799982
4078,000772687529; 1846993,8493449232
4179,100835722565; 1825554,9346653493
4280,2008987576; 1815467,864691169
4381,300961792635; 1815071,3938557375
4482,40102482767; 1815782,4200647352
4583,501087862705; 1834490,273245694
4684,601150897741; 1864826,8453931538
4785,701213932776; 1905961,5137237934
4882,205819557128; 1959601,232631972
4960,3285955387455; 2025993,878305301
5020,06954187763; 2092168,5508353412
5084,405945627198; 2164082,8681459352
5153,33780678745; 2238865,248614745
5217,674210537018; 2309283,691516012
5282,010614286585; 2379938,3251134884
5341,75156062547; 2445503,8742690925
5392,301592142988; 2509916,2253540196
5438,256166249822; 2583091,8691449547
5482,372557392382; 2658044,0798698943
5516,37894223144; 2728112,190401689
5556,206239790697; 2800289,405635302
5594,501718213058; 2879847,371714703
5633,1035604628; 2958359,9248682978
5663,433579373309; 3013633,140480413
5686,410866426727; 3077945,140248633
5723,174525712194; 3163585,8442687746
5747,070904247747; 3219226,921741265
5778,320014640395; 3290270,2904568836
5805,892759104496; 3364272,1726035615
5833,4655035685955; 3441319,671622418
5865,63370544338; 3526470,7942321403
5893,20644990748; 3620167,665485573
5925,374651782265; 3710496,336777998
5952,947396246365; 3803279,5229697777
5978,222412005124; 3879828,4298774097
5998,901970353199; 3951420,8506287606
6026,4747148173; 4048670,941566401
6044,856544460034; 4119606,849331675
6072,429288924134; 4207032,005840918
6100,002033388234; 4314366,472644215
6127,574777852335; 4420347,331948768
6159,742979727119; 4531893,8007840365
6187,3157241912195; 4641681,681178812
6221,322109030277; 4770251,015797034
6201,102096423269; 4689088,47989876
6247,0566705301035; 4907177,475055442
6274,629414994204; 5004698,287492832
6293,0112446369385; 5085267,368624181
6306,797616868988; 5154653,369105017
6320,583989101038; 5225866,739709161
6335,902180469983; 5306650,876233062
6353,671282457959; 5384718,186345279
6380,324935439923; 5482377,963812865
6366,538563207872; 5419387,758763604
6394,111307671973; 5575824,337583912
6407,897679904024; 5646885,427344446
6421,684052136074; 5724545,353661368
6440,065881778807; 5807720,129227802
6453,852254010858; 5878933,499831946
6470,264601906156; 5970672,731973287
6495,211370707008; 6076808,918596482
6513,593200349742; 6163768,960846909
6527,379572581793; 6236505,139887142
6541,1659448138425; 6319697,936855188
6568,738689277943; 6458842,179879015
6554,952317045893; 6371926,962289419
6591,059482415549; 6567139,933506495
6603,664165599137; 6658633,044791555
6617,756901658567; 6752890,3816350745
6628,479635616828; 6845232,043487396
6646,861465259562; 6948710,9315350205
6660,647837491611; 7039720,8118083235
6677,191484170072; 7129440,720154346
6688,220581955712; 7218085,832108316
6702,006954187763; 7307116,061414704
6720,388783830496; 7392321,248229258
6734,175156062546; 7473128,311980763
6747,961528294597; 7577234,344804433
6763,06088835827; 7684641,898403152
6776,453364240835; 7786661,052920324
6790,6336328223715; 7906718,772287648
