4766,051922001907; 47734,832790767774
4799,714823583572; 167966,85409884714
4811,713469906723; 231255,79560027737
4821,416548836496; 296886,2582618147
4840,32027884647; 355797,57324652374
4863,111933182072; 441924,8298313115
4873,792295550951; 515122,81740160007
4895,568018151327; 588117,1944362251
4916,610601427115; 688700,7990529751
4937,5386537765935; 772791,9502811497
4966,67152393166; 858948,2940853173
4992,476735391798; 960520,8641609959
5011,430896715005; 1026694,2882509623
5023,569760941764; 1110174,6078721527
5049,429359442307; 1172021,3080793144
5068,3145901154185; 1228268,7185557866
5078,014369800401; 1293424,0899674473
5099,374917792904; 1373213,9686297737
5123,560208477196; 1460282,923941995
5160,14859754694; 1580107,7241787529
5185,298740587288; 1650760,5800532708
5191,8783773415325; 1710486,3371806256
5210,7429877347; 1763764,42734537
5234,327874782151; 1830955,9041136438
5251,059464502976; 1909982,24326724
5272,250337049094; 1965338,8576501934
5298,221285061327; 2043219,8875406934
5322,433971260398; 2134233,796981356
5352,711847686693; 2233086,712044985
5371,694288250961; 2303332,3468481814
5390,662589194699; 2371541,876294763
5418,878201966394; 2439751,405741344
